uid,startTime,aqara_chair,aqara_cleaner,aqara_door,aqara_fridge,aqara_microwave,aqara_motion,aqara_tv,aqara_washer,aqara_brightness_mean,aqara_brightness_min,aqara_brightness_max,aqara_air_pressure_mean,aqara_air_pressure_min,aqara_air_pressure_max,aqara_temperature_mean,aqara_temperature_min,aqara_temperature_max,aqara_humidity_mean,aqara_humidity_min,aqara_humidity_max
18.0,1684169577185.0,1,,6,2,,58,,,16.25,0.0,40.0,100543.412698,100390.0,100750.0,2410.133333,2388.0,2467.0,6962.566667,6610.0,7391.0
15.0,1684671119261.0,75,1,,,,150,5.970000000000001,2,67.547533,0.0,180.0,100974.953704,100900.0,101050.0,2751.53125,2685.0,2828.0,4878.642857,4758.0,5040.0
20.0,1684924012383.0,11,,1,1,2,,,,180.3125,0.0,300.0,100996.470588,100900.0,101100.0,2366.119048,2235.0,2442.0,4993.0,4892.0,5143.0
4.0,1685099248384.0,1,,,1,,11,,,97.871429,0.0,251.0,101706.833333,101600.0,101840.0,2564.909091,2525.0,2608.0,5696.625,5012.0,6051.0
17.0,1685623710879.0,10,1,4,2,2,153,2.45,,39.709921,0.0,91.0,100581.449275,100400.0,100730.0,2722.570175,2596.0,2832.0,7020.073529,5895.0,7815.0
4.0,1686226936044.0,1,,,,,,,1,62.558891,0.0,227.0,100591.111111,100400.0,100720.0,2618.923077,2577.0,2665.0,6483.846154,6286.0,7063.0
11.0,1683821768672.0,,,,,,,,,,,,,,,,,,,,
9.0,1684341833657.0,34,,1,5,,43,,,52.092593,3.0,112.0,101012.424242,100900.0,101170.0,2538.615385,2478.0,2606.0,5006.153846,4788.0,5768.0
2.0,1684566448583.0,,,,,,2,,,31.288294,0.0,71.0,100005.798611,99590.0,100310.0,2848.03125,2663.0,2980.0,5829.923077,5359.0,6323.0
2.0,1684723442724.0,,,1,,,,,,58.305952,0.0,343.0,99977.992424,99800.0,100560.0,2765.375,2489.0,2813.0,5655.166667,4800.0,6679.0
15.0,1685202052374.0,68,,3,,,290,6.03,,142.992857,4.0,348.0,101527.894737,101400.0,101740.0,2772.786667,2434.0,2926.0,6287.118296,4993.0,7472.0
2.0,1685498989076.0,,,1,,,7,,,37.652273,0.0,282.0,100030.519972,99900.0,100720.0,2743.428571,2508.0,2785.0,6349.821429,5050.0,6586.0
20.0,1686033874876.0,,,3,7,,,,,107.477859,0.0,282.0,100476.481481,100280.0,100700.0,2453.714286,2405.0,2522.0,5582.928571,5068.0,6476.0
3.0,1686152471461.0,111,,,3,,,,,128.710913,49.0,207.0,100670.873016,100590.0,100800.0,2763.299123,2492.0,2920.0,5692.115385,4954.0,6388.0
20.0,1683960010041.0,25,,2,2,,,,,100.936111,0.0,365.0,101050.980392,100880.0,101240.0,2303.791667,2259.0,2390.0,5246.666667,5077.0,5609.0
4.0,1684048847082.0,38,,,,,35,,2,72.421569,0.0,239.0,100995.789474,100900.0,101090.0,2347.961538,2318.0,2371.0,6073.0,5546.0,6491.0
15.0,1684083755357.0,40,4,1,,,147,43.56999999999999,,82.507543,3.0,217.0,100734.318182,100600.0,100900.0,2641.7,2551.0,2745.0,4664.928571,4465.0,5427.0
7.0,1684154196982.0,3,,1,,,35,8.129999999999999,1,43.172222,0.0,343.0,100688.916667,100590.0,100800.0,2461.733333,2442.0,2479.0,7644.0,7596.0,7759.0
4.0,1685151864683.0,4,,,4,,41,,2,134.254522,16.0,365.0,101672.539683,101600.0,101780.0,2629.769231,2598.0,2651.0,5919.607143,5667.0,6353.0
17.0,1685368809979.0,1,1,4,12,2,122,2.5,,51.538265,0.0,135.0,100745.263158,100700.0,100900.0,2592.427778,2229.0,2819.0,7380.630833,4633.0,8385.0
19.0,1686657583404.0,,,,,,,,,,,,,,,,,,,,
6.0,1684084769175.0,2,,3,3,,136,,,156.312333,0.0,353.0,100689.126984,100600.0,100860.0,2508.6,2470.0,2581.0,4749.142857,4523.0,5177.0
17.0,1684340556104.0,8,1,4,7,,141,2.290000000000001,,77.418423,2.0,136.0,100959.444444,100800.0,101120.0,2713.696429,2284.0,2820.0,5954.692857,4901.0,7389.0
8.0,1684434642157.0,8,6,,,,21,,,103.679564,23.0,265.0,100209.920635,100100.0,100400.0,2429.571429,2262.0,2473.0,5125.807692,5021.0,5505.0
7.0,1684583743298.0,6,7,6,2,1,58,45.38,1,68.395856,0.0,365.0,100913.859649,100800.0,101040.0,2598.383333,2445.0,2637.0,6831.433333,5876.0,7291.0
13.0,1684848950410.0,5,1,2,4,,61,,,32.95,8.0,238.0,100646.666667,100500.0,100770.0,2928.655556,2837.0,2992.0,4939.736111,4499.0,5911.0
15.0,1684937776772.0,49,,1,,,142,5.760000000000001,1,49.159646,0.0,195.0,101335.980392,101200.0,101470.0,2710.607143,2632.0,2791.0,4665.857143,4393.0,5080.0
5.0,1684979376678.0,,4,,,,,,,22.389524,0.0,186.0,101165.25,101000.0,101400.0,2696.533333,2656.0,2734.0,5081.153846,4558.0,5528.0
7.0,1685107924086.0,1,,4,,,26,,,77.583333,0.0,276.0,101616.647059,101500.0,101740.0,2504.444444,2486.0,2531.0,5287.6,5112.0,5653.0
11.0,1685525047567.0,,,1,,1,,6.539999999999999,,278.652829,0.0,1974.0,101078.75,101000.0,101210.0,2717.166667,2632.0,2868.0,5508.107143,5161.0,5937.0
16.0,1685969039503.0,,,,,,,59.62,,52.12,0.0,44.0,101119.117647,101000.0,101200.0,2834.714286,2818.0,2858.0,4895.230769,4695.0,5075.0
19.0,1686314641399.0,7,1,1,,,9,7.31,,26.939394,0.0,142.0,100191.888889,100100.0,100310.0,2471.363636,2439.0,2545.0,6665.636364,6095.0,6968.0
9.0,1686439181415.0,,,,,,,,,,,,,,,,,,,,
4.0,1683899740500.0,1,,,,,11,,,105.093056,13.0,226.0,101744.561403,101690.0,101810.0,2355.615385,2333.0,2382.0,6395.846154,6272.0,6611.0
8.0,1685303153194.0,90,4,,,,156,,,79.786806,0.0,817.0,100482.105263,100400.0,100550.0,2442.133333,2376.0,2485.0,7169.59375,6368.0,7659.0
18.0,1684181775437.0,1,,6,2,,58,,,16.25,0.0,40.0,100543.412698,100390.0,100750.0,2410.133333,2388.0,2467.0,6962.566667,6610.0,7391.0
4.0,1684557644724.0,9,10,,1,,52,,5,69.032416,0.0,230.0,101038.703704,100900.0,101180.0,2500.076923,2456.0,2559.0,6350.071429,5892.0,6862.0
4.0,1685347677660.0,2,,,1,,21,,,53.184982,0.0,255.0,100967.587719,100900.0,101150.0,2529.461538,2498.0,2559.0,7538.384615,7422.0,7770.0
11.0,1685720729474.0,,8,16,1,2,181,6.789999999999999,,202.756875,5.0,350.0,100179.431818,100000.0,100490.0,2824.694444,2681.0,2942.0,5640.653846,5210.0,5971.0
4.0,1685971813106.0,47,,,1,,,,1,66.455214,2.0,234.0,101090.882353,101000.0,101200.0,2652.964286,2631.0,2686.0,5671.525641,5217.0,5962.0
8.0,1685979788771.0,7,,,,1,12,,,115.094771,24.0,270.0,100341.190476,100200.0,100510.0,2519.230769,2497.0,2529.0,5505.461538,5439.0,5677.0
7.0,1686155414260.0,7,1,3,6,2,56,7.82,4,73.982456,0.0,338.0,100631.25,100500.0,100750.0,2496.255208,2319.0,2579.0,5757.321429,4182.0,6093.0
12.0,1686320996646.0,,,,,,45,,,166.561911,0.0,599.0,100091.666667,100000.0,100220.0,2636.269231,2487.0,2809.0,4983.5,4713.0,5555.0
3.0,1686584487321.0,,,,,,,,,,,,,,,,,,,,
14.0,1686666765572.0,,,,,,,,,,,,,,,,,,,,
16.0,1683987104134.0,2,,2,,,168,6.31,1,93.256,0.0,186.0,101412.380952,101200.0,101560.0,2657.730769,2599.0,2724.0,4978.5,4399.0,6112.0
17.0,1684336236399.0,8,1,4,7,,141,2.290000000000001,,77.418423,2.0,136.0,100959.444444,100800.0,101120.0,2713.696429,2284.0,2820.0,5954.692857,4901.0,7389.0
2.0,1684484005879.0,1,,,7,,5,,,26.827302,0.0,76.0,99978.854167,99900.0,100200.0,2714.636364,2661.0,2769.0,4924.9,4786.0,5182.0
17.0,1684665840883.0,11,1,1,1,,87,2.47,,44.367063,0.0,144.0,100754.62963,100700.0,100820.0,2757.933333,2720.0,2803.0,6540.857143,6165.0,6959.0
20.0,1685268064106.0,,,,,,,,,20.239583,0.0,52.0,100964.313725,100900.0,101100.0,2512.6875,2474.0,2588.0,6514.5,6358.0,6681.0
1.0,1685534997090.0,2,6,,4,3,,4.5600000000000005,1,20.763889,0.0,42.0,100657.631579,100580.0,100790.0,2497.189474,2273.0,2589.0,4927.178571,4321.0,5927.0
16.0,1683995294270.0,,,,,,,41.30999999999998,,66.5,0.0,163.0,101015.701754,100800.0,101230.0,2625.461538,2598.0,2643.0,5043.071429,4539.0,5424.0
8.0,1685126065300.0,,,,,1,16,,,101.636312,24.0,261.0,101025.634921,100900.0,101120.0,2422.107143,2346.0,2453.0,4780.535714,4696.0,5167.0
18.0,1685577419408.0,,,3,5,,21,,,6.513889,0.0,20.0,100690.0,100500.0,100840.0,2462.384615,2454.0,2480.0,7197.571429,6950.0,7613.0
20.0,1685938062779.0,,,8,7,4,,,,127.517195,0.0,320.0,100788.157895,100700.0,100880.0,2554.214286,2498.0,2672.0,5125.346154,4739.0,5418.0
4.0,1685965908267.0,47,,,1,,,,1,66.455214,2.0,234.0,101090.882353,101000.0,101200.0,2652.964286,2631.0,2686.0,5671.525641,5217.0,5962.0
4.0,1686060947638.0,13,,,1,,,,2,116.388823,20.0,261.0,100807.698413,100600.0,101020.0,2669.125,2615.0,2704.0,5738.615385,5347.0,6001.0
3.0,1686138541210.0,113,,,4,,,,,101.333333,66.0,133.0,,,,2750.285714,2592.0,2908.0,5858.5,5796.0,5921.0
6.0,1684565784150.0,8,,2,4,,115,0.0,,710.782292,0.0,1906.0,101022.083333,100900.0,101160.0,2418.3125,2311.0,2644.0,3584.966667,2907.0,5199.0
6.0,1684582611407.0,8,,2,4,,115,0.0,,710.782292,0.0,1906.0,101022.083333,100900.0,101160.0,2418.3125,2311.0,2644.0,3584.966667,2907.0,5199.0
4.0,1684638480708.0,2,,,,,7,,,97.734286,0.0,242.0,100983.650794,100900.0,101060.0,2480.333333,2391.0,2528.0,6390.384615,5976.0,6656.0
11.0,1685361740558.0,,,1,,,,6.37,,60.221429,0.0,167.0,100957.916667,100800.0,101130.0,2602.666667,2579.0,2685.0,5943.384615,5854.0,6560.0
4.0,1685443645821.0,1,,,,,3,,,89.965703,7.0,241.0,101006.944444,100900.0,101100.0,2496.666667,2457.0,2539.0,7026.785714,6933.0,7099.0
18.0,1686009808855.0,,,,,,,,,0.0,0.0,0.0,100854.25,100800.0,100990.0,2507.307692,2498.0,2513.0,7881.285714,7085.0,8175.0
14.0,1683820565578.0,,,,,,,,,,,,,,,,,,,,
20.0,1683987794606.0,25,,2,2,,,,,100.936111,0.0,365.0,101050.980392,100880.0,101240.0,2303.791667,2259.0,2390.0,5246.666667,5077.0,5609.0
4.0,1685027963376.0,2,,,1,,29,,,142.135217,14.0,250.0,101430.045455,101200.0,101630.0,2582.076923,2542.0,2620.0,5279.533333,4882.0,5672.0
9.0,1685153297330.0,28,,3,3,,121,,,69.772282,0.0,181.0,101537.5,101400.0,101650.0,2514.653846,2482.0,2585.0,5364.071429,5093.0,5890.0
10.0,1685205837059.0,18,,2,11,4,189,,,93.331019,0.0,229.0,101316.535088,101200.0,101560.0,2541.083333,2422.0,2646.0,6826.214286,6379.0,7739.0
3.0,1685376265461.0,7,,,1,,14,,,31.94915,0.0,106.0,100893.157895,100800.0,101030.0,2734.857143,2702.0,2773.0,6669.0,6625.0,6712.0
9.0,1685460002466.0,23,,1,6,,17,,,34.815772,0.0,117.0,100737.65873,100600.0,100870.0,2505.714286,2483.0,2549.0,7187.785714,6991.0,7402.0
18.0,1685567338411.0,,,3,5,,21,,,6.513889,0.0,20.0,100690.0,100500.0,100840.0,2462.384615,2454.0,2480.0,7197.571429,6950.0,7613.0
17.0,1685629567753.0,10,1,4,2,2,153,2.45,,39.709921,0.0,91.0,100581.449275,100400.0,100730.0,2722.570175,2596.0,2832.0,7020.073529,5895.0,7815.0
11.0,1685979121134.0,,,11,2,4,113,,,139.243006,0.0,274.0,100974.130435,100900.0,101110.0,2964.5,2932.0,2986.0,4922.25,4544.0,5667.0
15.0,1686231943468.0,9,,1,,,65,4.83,,24.457576,0.0,178.0,100568.703704,100400.0,100700.0,2851.464286,2806.0,2950.0,5972.5,5580.0,6625.0
2.0,1686373439605.0,,,,,,,,,,,,,,,,,,,,
10.0,1683716883612.0,,,,,,,,,,,,,,,,,,,,
15.0,1684072882513.0,,,,,,,21.86,,19.3,0.0,38.0,101003.125,100900.0,101100.0,2555.038462,2533.0,2596.0,4539.692308,4486.0,4592.0
4.0,1684321678582.0,34,1,,2,,43,,,92.741111,23.0,318.0,101282.368421,101200.0,101390.0,2483.6,2423.0,2576.0,5818.452381,4776.0,6858.0
4.0,1684562035954.0,9,10,,1,,52,,5,69.032416,0.0,230.0,101038.703704,100900.0,101180.0,2500.076923,2456.0,2559.0,6350.071429,5892.0,6862.0
4.0,1684643550428.0,2,,,,,7,,,97.734286,0.0,242.0,100983.650794,100900.0,101060.0,2480.333333,2391.0,2528.0,6390.384615,5976.0,6656.0
8.0,1684953172008.0,,5,,,,10,,,120.722055,13.0,402.0,100689.5,100500.0,100940.0,2418.107143,2311.0,2460.0,4418.884615,3938.0,5059.0
15.0,1685466317865.0,60,,2,,,75,18.55,2,49.679824,0.0,191.0,100891.666667,100800.0,101020.0,2739.846154,2716.0,2796.0,6383.214286,5774.0,6980.0
15.0,1685537481302.0,38,,1,,,103,6.390000000000001,,39.089744,0.0,177.0,101079.824561,101000.0,101200.0,2719.928571,2670.0,2810.0,5326.266667,4818.0,6425.0
8.0,1685542797549.0,7,,,,,10,,,113.717949,0.0,261.0,100409.649123,100300.0,100550.0,2289.527778,2187.0,2446.0,5250.653846,4581.0,5489.0
2.0,1686228516794.0,,,,,,37,,,25.502706,0.0,56.0,99369.095238,99200.0,99500.0,2874.033333,2835.0,2954.0,5397.5,5017.0,5680.0
8.0,1686502387776.0,,,,,,,,,,,,,,,,,,,,
20.0,1686641625267.0,,,,,,,,,,,,,,,,,,,,
9.0,1686649472681.0,,,,,,,,,,,,,,,,,,,,
15.0,1684846586155.0,21,,1,1,,107,5.99,,29.770455,0.0,204.0,100959.52381,100800.0,101080.0,2664.6,2579.0,2815.0,4876.794872,4676.0,6041.0
8.0,1684871879079.0,4,,,,1,40,,,98.994109,26.0,358.0,100297.666667,100100.0,100580.0,2426.833333,2378.0,2456.0,4410.866667,3830.0,5046.0
17.0,1685110581792.0,3,,8,1,,14,2.3000000000000003,,13.857143,0.0,34.0,101497.611111,101400.0,101630.0,2727.6,2706.0,2748.0,4697.9,4638.0,4780.0
15.0,1685625487603.0,32,,,,,109,6.190000000000002,1,42.420162,0.0,201.0,100751.568627,100600.0,100900.0,2819.071429,2780.0,2889.0,5356.384615,5241.0,5445.0
17.0,1685637550104.0,32,1,3,10,2,177,2.4400000000000004,,56.523252,2.0,140.0,100124.766667,100000.0,100460.0,2888.464286,2830.0,2940.0,7347.357143,6916.0,7749.0
10.0,1685869573549.0,38,,,,,179,,6,127.479167,0.0,249.0,100807.604167,100700.0,100930.0,2634.566667,2529.0,2665.0,5589.066667,4821.0,5986.0
7.0,1683810980483.0,,,,,,,,,,,,,,,,,,,,
20.0,1684224054742.0,2,,6,,,,,,88.857143,0.0,347.0,100662.058824,100500.0,100790.0,2349.0,2281.0,2439.0,5342.428571,5157.0,5614.0
7.0,1684683130050.0,10,3,5,14,,117,,,172.618873,5.0,354.0,100756.833333,100700.0,100860.0,2580.744444,2445.0,2637.0,6775.5,5698.0,7413.0
17.0,1685271660475.0,6,,1,1,,59,2.380000000000001,,23.307292,0.0,103.0,101097.666667,101000.0,101240.0,2767.571429,2700.0,2836.0,7336.464286,6977.0,7726.0
4.0,1685708975018.0,15,,,1,,,,1,45.8187,0.0,238.0,100170.641026,100100.0,100270.0,2666.1,2638.0,2686.0,6712.944444,6380.0,7207.0
1.0,1686043201874.0,,,,2,2,,4.610000000000001,,0.25,0.0,1.0,100404.814815,100200.0,100640.0,2709.142857,2685.0,2753.0,4996.666667,4945.0,5089.0
6.0,1683812587740.0,,,,,,,,,,,,,,,,,,,,
11.0,1683816728395.0,,,,,,,,,,,,,,,,,,,,
20.0,1683889634080.0,33,,6,2,,,,11,120.69697,0.0,403.0,101402.916667,101300.0,101450.0,2244.352941,2179.0,2350.0,4412.714286,4180.0,4782.0
2.0,1684123631395.0,,,3,2,,,,,73.93373,0.0,342.0,100102.383117,99800.0,101040.0,2678.252381,2281.0,2816.0,4803.057692,4117.0,5983.0
1.0,1684217886858.0,,1,,,,,5.2,,12.0,0.0,30.0,100597.368421,100500.0,100720.0,2424.5625,2336.0,2545.0,4990.428571,4556.0,5376.0
9.0,1684240310497.0,1,,1,,,25,,,29.333333,0.0,115.0,100847.777778,100700.0,100960.0,2384.538462,2370.0,2407.0,5926.642857,5763.0,6356.0
2.0,1684380473908.0,,,,3,,,,,35.725714,0.0,328.0,100829.923859,100250.0,101270.0,2511.892157,2353.0,2717.0,5795.553922,4009.0,6907.0
16.0,1684431590619.0,10,,2,,,143,22.30999999999999,,79.0,0.0,189.0,100888.421053,100800.0,101050.0,2760.892857,2709.0,2817.0,5456.535714,4761.0,6298.0
13.0,1684504620214.0,2,,2,4,2,86,,,24.52912,8.0,231.0,100454.555556,100300.0,100650.0,2774.233333,2598.0,2876.0,4922.9,4626.0,5161.0
15.0,1685461277389.0,60,,2,,,75,18.55,2,49.679824,0.0,191.0,100891.666667,100800.0,101020.0,2739.846154,2716.0,2796.0,6383.214286,5774.0,6980.0
1.0,1685771615558.0,1,,,4,2,,147.88,,0.8,0.0,8.0,100262.962963,100000.0,100490.0,2723.392857,2678.0,2756.0,5968.285714,5680.0,6062.0
3.0,1686141572491.0,113,,,4,,,,,101.333333,66.0,133.0,,,,2750.285714,2592.0,2908.0,5858.5,5796.0,5921.0
15.0,1686150378342.0,50,,1,,3,113,4.9,6,74.632759,0.0,228.0,100716.0,100600.0,100870.0,2897.321429,2830.0,2987.0,5409.1,5205.0,6004.0
1.0,1686327324371.0,,,,,,,,,,,,,,,,,,,,
6.0,1686505481951.0,,,,,,,,,,,,,,,,,,,,
9.0,1683726943470.0,,,,,,,,,,,,,,,,,,,,
9.0,1683943660844.0,24,,1,,,48,,,46.760417,0.0,116.0,101285.530303,101100.0,101500.0,2280.285714,2242.0,2314.0,5509.846154,4928.0,5719.0
16.0,1683805528709.0,,,,,,,,,,,,,,,,,,,,
8.0,1684088390102.0,33,11,,1,,36,,,59.395269,10.0,307.0,100049.5,99900.0,100220.0,2392.076923,2345.0,2416.0,4636.538462,4338.0,5183.0
10.0,1684659847529.0,,,,,,,,,174.8,169.0,186.0,100740.396825,100700.0,100830.0,2535.653846,2524.0,2554.0,6049.615385,6038.0,6073.0
17.0,1685005669622.0,5,,3,,,87,2.3200000000000003,,24.066667,0.0,108.0,101377.254902,101300.0,101510.0,2739.461538,2723.0,2768.0,5236.714286,4456.0,5516.0
2.0,1685168914525.0,6,8,8,5,,,,,80.394263,0.0,298.0,101122.435065,100800.0,101560.0,2662.162037,2456.0,2788.0,4991.588889,3734.0,5560.0
11.0,1685370292027.0,,,1,,,,6.37,,60.221429,0.0,167.0,100957.916667,100800.0,101130.0,2602.666667,2579.0,2685.0,5943.384615,5854.0,6560.0
10.0,1684428226043.0,9,,2,1,2,97,,11,79.857143,0.0,214.0,100690.438596,100590.0,100860.0,2448.0,2348.0,2540.0,5724.928571,5174.0,6234.0
8.0,1685029433686.0,,,,,,4,,,54.878472,4.0,360.0,100765.093168,100600.0,100970.0,2416.785714,2312.0,2490.0,3762.538462,3584.0,3908.0
15.0,1685451239265.0,21,,,,,113,6.0,,33.65885,0.0,185.0,101015.714286,100900.0,101110.0,2713.666667,2674.0,2812.0,6230.769231,6159.0,6334.0
17.0,1685525005410.0,,2,1,2,,26,2.42,,26.878788,0.0,106.0,100876.176471,100800.0,101000.0,2741.766667,2713.0,2784.0,6996.533333,6668.0,7554.0
17.0,1685809108604.0,2,,5,1,,19,2.4800000000000004,,36.90303,0.0,100.0,100623.416667,100500.0,100790.0,2769.807692,2743.0,2832.0,4156.464286,3650.0,5306.0
20.0,1685846464178.0,13,,6,5,4,,,,148.645833,16.0,365.0,100460.634921,100300.0,100640.0,2583.1875,2513.0,2630.0,4067.0,3227.0,6433.0
11.0,1686057864105.0,,6,1,,4,42,0.0,,225.450256,0.0,1253.0,100774.444444,100600.0,101020.0,2845.572917,2671.0,2991.0,4707.666667,4473.0,5141.0
17.0,1686658080290.0,,,,,,,,,,,,,,,,,,,,
9.0,1686659553862.0,,,,,,,,,,,,,,,,,,,,
8.0,1684007150295.0,,,,,,,,,81.04359,16.0,143.0,100330.30303,100190.0,100550.0,2349.538462,2329.0,2366.0,5045.384615,4987.0,5147.0
17.0,1684328216070.0,7,,1,1,,85,22.880000000000003,,59.280952,0.0,152.0,101061.052632,101000.0,101150.0,2714.571429,2697.0,2757.0,5979.461538,5483.0,6484.0
1.0,1685529904536.0,2,6,,4,3,,4.5600000000000005,1,20.763889,0.0,42.0,100657.631579,100580.0,100790.0,2497.189474,2273.0,2589.0,4927.178571,4321.0,5927.0
20.0,1686112299384.0,,,3,10,,,,,387.75,355.0,421.0,100562.857143,100500.0,100670.0,2464.5,2410.0,2546.0,5604.666667,5358.0,5949.0
15.0,1684252013669.0,58,,1,,,107,30.17,,68.588287,0.0,183.0,101011.111111,100800.0,101230.0,2811.115385,2774.0,2883.0,4751.0,4160.0,5699.0
7.0,1684328291635.0,1,,2,,,23,8.209999999999999,,52.303571,0.0,339.0,101151.491228,101100.0,101250.0,2582.785714,2551.0,2606.0,7495.0,7344.0,7580.0
19.0,1685622835318.0,5,3,1,,,8,7.040000000000001,,48.36787,0.0,234.0,100673.933333,100520.0,100820.0,2470.566667,2427.0,2546.0,6778.714286,6271.0,7148.0
11.0,1685754515580.0,,8,16,1,2,181,6.789999999999999,,202.756875,5.0,350.0,100179.431818,100000.0,100490.0,2824.694444,2681.0,2942.0,5640.653846,5210.0,5971.0
10.0,1686036396881.0,2,1,2,,,96,,,48.833333,0.0,261.0,100589.25,100400.0,100810.0,2672.1875,2603.0,2743.0,5475.416667,4989.0,5978.0
17.0,1686145347932.0,7,,3,,,76,2.37,,54.571429,41.0,58.0,100600.0,100500.0,100700.0,3066.0,3059.0,3073.0,,,
7.0,1686231400681.0,4,,2,4,3,25,7.87,,56.183333,0.0,318.0,100514.015152,100300.0,100630.0,2311.547619,2163.0,2510.0,5610.019298,4194.0,6782.0
9.0,1686308930821.0,1,,1,,,14,,,38.065837,0.0,173.0,100114.901961,100000.0,100240.0,2688.2,2681.0,2704.0,6130.4,6044.0,6199.0
18.0,1684111372298.0,7,,1,4,2,63,,,5.944445,0.0,60.0,100527.25,100400.0,100660.0,2347.461538,2326.0,2379.0,6490.428571,6226.0,6745.0
11.0,1685108753887.0,,,2,,,,6.29,,156.073732,0.0,448.0,101707.864583,101600.0,101820.0,2816.545455,2781.0,2847.0,4983.3,4790.0,5060.0
15.0,1685377228645.0,73,,4,,,223,26.88000000000001,3,78.610256,0.0,191.0,100977.222222,100900.0,101110.0,2767.571429,2739.0,2804.0,6487.533333,6278.0,6580.0
12.0,1685991365730.0,,,,,,45,,,618.194242,0.0,1937.0,100810.15873,100700.0,100940.0,2856.647059,2666.0,3000.0,4596.076923,4306.0,5009.0
10.0,1686064820678.0,143,4,1,8,,338,,,152.081481,18.0,249.0,100277.678571,100180.0,100510.0,2645.625,2612.0,2691.0,5307.428571,4998.0,5660.0
8.0,1684668051317.0,59,,,,,143,,,90.83129,0.0,900.0,100308.188406,100200.0,100370.0,2312.745098,2111.0,2421.0,4875.714286,4210.0,5229.0
10.0,1684763625396.0,8,,3,2,,72,,,42.420455,0.0,227.0,100574.23913,100500.0,100680.0,2528.346154,2462.0,2591.0,5902.538462,5248.0,6276.0
17.0,1685546866052.0,22,22,5,,,199,2.4900000000000007,,69.647436,19.0,122.0,100697.647059,100600.0,100850.0,2680.320833,2473.0,2800.0,7132.173148,4939.0,8364.0
11.0,1685968128913.0,,,,,5,140,2.1500000000000004,,238.275772,0.0,1287.0,101113.625,101000.0,101200.0,2956.192308,2929.0,2993.0,5609.384615,5364.0,5839.0
4.0,1685969110309.0,47,,,1,,,,1,66.455214,2.0,234.0,101090.882353,101000.0,101200.0,2652.964286,2631.0,2686.0,5671.525641,5217.0,5962.0
1.0,1686058479712.0,,,,2,2,,4.610000000000001,,0.25,0.0,1.0,100404.814815,100200.0,100640.0,2709.142857,2685.0,2753.0,4996.666667,4945.0,5089.0
13.0,1686131076691.0,2,,1,1,1,56,,,36.333333,11.0,55.0,100600.0,100600.0,100600.0,2827.0,2827.0,2827.0,5232.5,5091.0,5374.0
9.0,1684250390622.0,13,,1,2,,32,,1,37.363095,0.0,121.0,100840.0,100700.0,101110.0,2442.821429,2407.0,2496.0,5173.4375,4725.0,5752.0
18.0,1684343148092.0,2,,1,,,8,,,0.0,0.0,0.0,101003.181818,100900.0,101170.0,2482.692308,2477.0,2487.0,7937.0,7915.0,7947.0
17.0,1684420020126.0,12,,2,,,102,2.9000000000000004,,43.219697,0.0,134.0,100936.893939,100800.0,101090.0,2584.828947,2284.0,2768.0,7141.981481,5487.0,8163.0
14.0,1684587764819.0,40,1,,,,96,25.66,,71.561429,0.0,288.0,101020.989583,100900.0,101170.0,2731.0,2652.0,2786.0,5508.0,5315.0,5603.0
10.0,1685017902030.0,29,4,8,3,,155,,,66.2625,0.0,244.0,101421.842105,101300.0,101550.0,2376.535714,2329.0,2433.0,5612.107143,4818.0,6365.0
15.0,1685197012073.0,39,,2,,,96,5.91,,64.785714,0.0,177.0,101732.708333,101680.0,101800.0,2891.714286,2858.0,2937.0,5216.142857,4848.0,5476.0
7.0,1685708659704.0,3,,2,6,,27,38.349999999999994,,4.55,0.0,38.0,100057.03125,100000.0,100210.0,2629.8,2620.0,2640.0,6492.909091,6417.0,6544.0
5.0,1683596998123.0,,,,,,,,,,,,,,,,,,,,
5.0,1683769752682.0,,,,,,,,,,,,,,,,,,,,
17.0,1684322931056.0,7,,1,1,,85,22.880000000000003,,59.280952,0.0,152.0,101061.052632,101000.0,101150.0,2714.571429,2697.0,2757.0,5979.461538,5483.0,6484.0
15.0,1685622693701.0,32,,,,,109,6.190000000000002,1,42.420162,0.0,201.0,100751.568627,100600.0,100900.0,2819.071429,2780.0,2889.0,5356.384615,5241.0,5445.0
11.0,1685704689455.0,,4,8,,2,,6.360000000000001,1,150.897826,0.0,531.0,100168.5,100100.0,100280.0,2883.444444,2857.0,2921.0,5600.888889,5343.0,5762.0
12.0,1685715947533.0,,,,,,36,,,187.565,0.0,505.0,99973.222222,99900.0,100100.0,2920.15,2881.0,2942.0,5321.3,5156.0,5546.0
5.0,1685762352709.0,,2,,,,,,,23.0,0.0,227.0,100484.117647,100300.0,100700.0,2831.785714,2776.0,2895.0,5404.153846,5250.0,5550.0
4.0,1685765865555.0,2,,,1,,,,,113.468401,6.0,246.0,100690.877193,100500.0,100900.0,2655.107143,2610.0,2692.0,6747.615385,6388.0,7062.0
3.0,1683899766276.0,,,,,,,,,,,,,,,,,,,,
15.0,1683735850159.0,,,,,,,,,,,,,,,,,,,,
15.0,1683820084979.0,,,,,,,,,,,,,,,,,,,,
17.0,1684081827888.0,14,1,10,3,,57,2.2600000000000007,,57.795238,0.0,178.0,100507.698413,100400.0,100670.0,2577.0,2490.0,2655.0,5404.5,4580.0,6043.0
