uid,startTime,TIME,aqara_door_yesterday_daytime_mean_720min,aqara_door_yesterday_nighttime_mean_720min,aqara_cleaner_yesterday_daytime_mean_720min,aqara_cleaner_yesterday_nighttime_mean_720min,aqara_chair_yesterday_daytime_mean_720min,aqara_chair_yesterday_nighttime_mean_720min,aqara_fridge_yesterday_daytime_mean_720min,aqara_fridge_yesterday_nighttime_mean_720min,aqara_microwave_yesterday_daytime_mean_720min,aqara_microwave_yesterday_nighttime_mean_720min,aqara_motion_yesterday_daytime_mean_720min,aqara_motion_yesterday_nighttime_mean_720min,aqara_tv_yesterday_daytime_mean_720min,aqara_tv_yesterday_nighttime_mean_720min,aqara_washer_yesterday_daytime_mean_720min,aqara_washer_yesterday_nighttime_mean_720min,aqara_door_yesterday_daytime_std_720min,aqara_door_yesterday_nighttime_std_720min,aqara_cleaner_yesterday_daytime_std_720min,aqara_cleaner_yesterday_nighttime_std_720min,aqara_chair_yesterday_daytime_std_720min,aqara_chair_yesterday_nighttime_std_720min,aqara_fridge_yesterday_daytime_std_720min,aqara_fridge_yesterday_nighttime_std_720min,aqara_microwave_yesterday_daytime_std_720min,aqara_microwave_yesterday_nighttime_std_720min,aqara_motion_yesterday_daytime_std_720min,aqara_motion_yesterday_nighttime_std_720min,aqara_tv_yesterday_daytime_std_720min,aqara_tv_yesterday_nighttime_std_720min,aqara_washer_yesterday_daytime_std_720min,aqara_washer_yesterday_nighttime_std_720min
15,1685377228645,2023-05-29 16:20:28.645,,,,,,,,,,,,,59.99,16.440000000000005,,,,,,,,,,,,,,,46.82461105017317,14.764389591175119,,
11,1685378123126,2023-05-29 16:35:23.126,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
9,1685378639939,2023-05-29 16:43:59.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685379267030,2023-05-29 16:54:27.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685379598004,2023-05-29 16:59:58.004,,,,,,,,,,,,,2.45,2.4650000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.09192388155425048,,
8,1685380074088,2023-05-29 17:07:54.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685382940600,2023-05-29 17:55:40.600,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
18,1685384843220,2023-05-29 18:27:23.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685387982217,2023-05-29 19:19:42.217,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
8,1685395194918,2023-05-29 21:19:54.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685400235406,2023-05-29 22:43:55.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685425279774,2023-05-30 05:41:19.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685433320174,2023-05-30 07:55:20.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685434799012,2023-05-30 08:19:59.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685437441103,2023-05-30 09:04:01.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685440185933,2023-05-30 09:49:45.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685441287615,2023-05-30 10:08:07.615,,,,,,,,,,,,,7.239999999999999,6.85,,,,,,,,,,,,,,,0.07071067811865324,0.6222539674441605,,
11,1685441552121,2023-05-30 10:12:32.121,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
1,1685443495890,2023-05-30 10:44:55.890,,,,,,,,,,,,,4.455000000000001,4.500000000000001,,,,,,,,,,,,,,,0.007071067811865324,0.0707106781186545,,
4,1685443645821,2023-05-30 10:47:25.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685443697125,2023-05-30 10:48:17.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685443992338,2023-05-30 10:53:12.338,,,,,,,,,,,,,6.85,7.074999999999999,,,,,,,,,,,,,,,0.6222539674441605,0.9404520189781076,,
13,1685444850689,2023-05-30 11:07:30.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685446861254,2023-05-30 11:41:01.254,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
4,1685447224698,2023-05-30 11:47:04.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685449488282,2023-05-30 12:24:48.282,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
4,1685449885690,2023-05-30 12:31:25.690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685451239265,2023-05-30 12:53:59.265,,,,,,,,,,,,,12.275,12.47,,,,,,,,,,,,,,,8.874190103891172,8.598418459228418,,
11,1685452247548,2023-05-30 13:10:47.548,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
4,1685452757582,2023-05-30 13:19:17.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685453680701,2023-05-30 13:34:40.701,,,,,,,,,,,,,4.455000000000001,4.500000000000001,,,,,,,,,,,,,,,0.007071067811865324,0.0707106781186545,,
11,1685454505095,2023-05-30 13:48:25.095,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
13,1685454931861,2023-05-30 13:55:31.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685454961964,2023-05-30 13:56:01.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685455000778,2023-05-30 13:56:40.778,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
11,1685455069842,2023-05-30 13:57:49.842,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
4,1685455487316,2023-05-30 14:04:47.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685456237333,2023-05-30 14:17:17.333,,,,,,,,,,,,,12.275,12.47,,,,,,,,,,,,,,,8.874190103891172,8.598418459228418,,
8,1685456396085,2023-05-30 14:19:56.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685457699423,2023-05-30 14:41:39.423,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
12,1685457810791,2023-05-30 14:43:30.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685458443659,2023-05-30 14:54:03.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685458547867,2023-05-30 14:55:47.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685458825226,2023-05-30 15:00:25.226,,,,,,,,,,,,,4.455000000000001,4.500000000000001,,,,,,,,,,,,,,,0.007071067811865324,0.0707106781186545,,
9,1685460002466,2023-05-30 15:20:02.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685460439369,2023-05-30 15:27:19.369,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
16,1685460696081,2023-05-30 15:31:36.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685461213794,2023-05-30 15:40:13.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685461277389,2023-05-30 15:41:17.389,,,,,,,,,,,,,12.275,12.47,,,,,,,,,,,,,,,8.874190103891172,8.598418459228418,,
8,1685461436276,2023-05-30 15:43:56.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685463845500,2023-05-30 16:24:05.500,,,,,,,,,,,,,2.4800000000000004,2.4250000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.007071067811865952,,
1,1685463918505,2023-05-30 16:25:18.505,,,,,,,,,,,,,4.500000000000001,4.555000000000001,,,,,,,,,,,,,,,0.0707106781186545,0.007071067811865324,,
11,1685465479561,2023-05-30 16:51:19.561,,,,,,,,,,,,,6.3149999999999995,6.41,,,,,,,,,,,,,,,0.049497474683057895,0.18384776310850157,,
16,1685465736563,2023-05-30 16:55:36.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685466207455,2023-05-30 17:03:27.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685466317865,2023-05-30 17:05:17.865,,,,,,,,,,,,,12.275,12.47,,,,,,,,,,,,,,,8.874190103891172,8.598418459228418,,
18,1685470549861,2023-05-30 18:15:49.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685483014663,2023-05-30 21:43:34.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685495958347,2023-05-31 01:19:18.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685498989076,2023-05-31 02:09:49.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685501873315,2023-05-31 02:57:53.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685503411327,2023-05-31 03:23:31.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685504789262,2023-05-31 03:46:29.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685506124931,2023-05-31 04:08:44.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685507889666,2023-05-31 04:38:09.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685508763828,2023-05-31 04:52:43.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685511458984,2023-05-31 05:37:38.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685519248546,2023-05-31 07:47:28.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685525005410,2023-05-31 09:23:25.410,,,,,,,,,,,,,2.4250000000000003,2.455,,,,,,,,,,,,,,,0.007071067811865952,0.049497474683058845,,
11,1685525047567,2023-05-31 09:24:07.567,,,,,,,,,,,,,6.41,6.35,,,,,,,,,,,,,,,0.18384776310850157,0.2687005768508874,,
4,1685525371443,2023-05-31 09:29:31.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685527054679,2023-05-31 09:57:34.679,,,,,,,,,,,,,6.35,22.045,,,,,,,,,,,,,,,0.2687005768508874,22.46478243829662,,
1,1685529904536,2023-05-31 10:45:04.536,,,,,,,,,,,,,4.555000000000001,4.525,,,,,,,,,,,,,,,0.007071067811865324,0.049497474683058526,,
17,1685530299206,2023-05-31 10:51:39.206,,,,,,,,,,,,,2.455,2.4700000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.02828427124746224,,
4,1685532166586,2023-05-31 11:22:46.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685533924021,2023-05-31 11:52:04.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685534629279,2023-05-31 12:03:49.279,,,,,,,,,,,,,7.21,6.860000000000001,,,,,,,,,,,,,,,0.7495331880577395,0.2545584412271574,,
1,1685534997090,2023-05-31 12:09:57.090,,,,,,,,,,,,,4.555000000000001,4.525,,,,,,,,,,,,,,,0.007071067811865324,0.049497474683058526,,
17,1685535851460,2023-05-31 12:24:11.460,,,,,,,,,,,,,2.455,2.4700000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.02828427124746224,,
9,1685536324411,2023-05-31 12:32:04.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685536346657,2023-05-31 12:32:26.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685536828870,2023-05-31 12:40:28.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685536931097,2023-05-31 12:42:11.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685537279151,2023-05-31 12:47:59.151,,,,,,,,,,,,,7.21,6.860000000000001,,,,,,,,,,,,,,,0.7495331880577395,0.2545584412271574,,
4,1685537289073,2023-05-31 12:48:09.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685537481302,2023-05-31 12:51:21.302,,,,,,,,,,,,,14.169999999999996,14.069999999999997,,,,,,,,,,,,,,,11.002581515262673,11.144002871499982,,
11,1685538314492,2023-05-31 13:05:14.492,,,,,,,,,,,,,6.35,22.045,,,,,,,,,,,,,,,0.2687005768508874,22.46478243829662,,
17,1685538549206,2023-05-31 13:09:09.206,,,,,,,,,,,,,2.455,2.4700000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.02828427124746224,,
4,1685539949165,2023-05-31 13:32:29.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685541364840,2023-05-31 13:56:04.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685541391240,2023-05-31 13:56:31.240,,,,,,,,,,,,,6.35,22.045,,,,,,,,,,,,,,,0.2687005768508874,22.46478243829662,,
4,1685542597909,2023-05-31 14:16:37.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685542740583,2023-05-31 14:19:00.583,,,,,,,,,,,,,14.169999999999996,14.069999999999997,,,,,,,,,,,,,,,11.002581515262673,11.144002871499982,,
8,1685542797549,2023-05-31 14:19:57.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685544191045,2023-05-31 14:43:11.045,,,,,,,,,,,,,6.35,22.045,,,,,,,,,,,,,,,0.2687005768508874,22.46478243829662,,
17,1685544221105,2023-05-31 14:43:41.105,,,,,,,,,,,,,2.455,2.4700000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.02828427124746224,,
3,1685544718160,2023-05-31 14:51:58.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685544989736,2023-05-31 14:56:29.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685546172837,2023-05-31 15:16:12.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685546457588,2023-05-31 15:20:57.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685546866052,2023-05-31 15:27:46.052,,,,,,,,,,,,,2.455,2.4700000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.02828427124746224,,
11,1685546912779,2023-05-31 15:28:32.779,,,,,,,,,,,,,6.35,22.045,,,,,,,,,,,,,,,0.2687005768508874,22.46478243829662,,
15,1685547667601,2023-05-31 15:41:07.601,,,,,,,,,,,,,14.169999999999996,14.069999999999997,,,,,,,,,,,,,,,11.002581515262673,11.144002871499982,,
4,1685548826205,2023-05-31 16:00:26.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685550713392,2023-05-31 16:31:53.392,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
9,1685551497868,2023-05-31 16:44:57.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685552631682,2023-05-31 17:03:51.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685552760296,2023-05-31 17:06:00.296,,,,,,,,,,,,,14.169999999999996,14.069999999999997,,,,,,,,,,,,,,,11.002581515262673,11.144002871499982,,
8,1685552930795,2023-05-31 17:08:50.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685562297950,2023-05-31 19:44:57.950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685563011143,2023-05-31 19:56:51.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685567338411,2023-05-31 21:08:58.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685572378994,2023-05-31 22:32:58.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685577419408,2023-05-31 23:56:59.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685607726766,2023-06-01 08:22:06.766,,,,,,,,,,,,,7.56,7.5649999999999995,,,,,,,,,,,,,,,0.0,0.007071067811865952,,
4,1685610209677,2023-06-01 09:03:29.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685611172611,2023-06-01 09:19:32.611,,,,,,,,,,,,,2.4700000000000006,2.4450000000000003,,,,,,,,,,,,,,,0.02828427124746224,0.007071067811865324,,
4,1685612905371,2023-06-01 09:48:25.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685615606930,2023-06-01 10:33:26.930,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
4,1685615916000,2023-06-01 10:38:36.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685618365744,2023-06-01 11:19:25.744,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
4,1685618565650,2023-06-01 11:22:45.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685621060299,2023-06-01 12:04:20.299,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
4,1685621263772,2023-06-01 12:07:43.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685622693701,2023-06-01 12:31:33.701,,,,,,,,,,,,,6.135000000000002,22.92,,,,,,,,,,,,,,,0.07778174593052108,23.815356390362922,,
19,1685622835318,2023-06-01 12:33:55.318,,,,,,,,,,,,,6.610000000000001,6.19,,,,,,,,,,,,,,,0.608111831820431,0.014142135623730649,,
17,1685623710879,2023-06-01 12:48:30.879,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
4,1685624983364,2023-06-01 13:09:43.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685625487603,2023-06-01 13:18:07.603,,,,,,,,,,,,,6.135000000000002,22.92,,,,,,,,,,,,,,,0.07778174593052108,23.815356390362922,,
12,1685625626155,2023-06-01 13:20:26.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685626328477,2023-06-01 13:32:08.477,,,,,,,,,,,,,4.53,4.58,,,,,,,,,,,,,,,0.05656854249492385,0.014142135623731277,,
4,1685626723211,2023-06-01 13:38:43.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685626868871,2023-06-01 13:41:08.871,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
13,1685627759075,2023-06-01 13:55:59.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685628248498,2023-06-01 14:04:08.498,,,,,,,,,,,,,6.135000000000002,22.92,,,,,,,,,,,,,,,0.07778174593052108,23.815356390362922,,
14,1685629106902,2023-06-01 14:18:26.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685629377650,2023-06-01 14:22:57.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685629567753,2023-06-01 14:26:07.753,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
11,1685629643888,2023-06-01 14:27:23.888,,,,,,,,,,,,,22.080000000000005,6.295000000000002,,,,,,,,,,,,,,,22.415284963613562,0.0919238815542511,,
7,1685630359719,2023-06-01 14:39:19.719,,,,,,,,,,,,,7.5649999999999995,7.555,,,,,,,,,,,,,,,0.007071067811865952,0.0212132034355966,,
15,1685630931036,2023-06-01 14:48:51.036,,,,,,,,,,,,,6.135000000000002,22.92,,,,,,,,,,,,,,,0.07778174593052108,23.815356390362922,,
4,1685632026094,2023-06-01 15:07:06.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685632238039,2023-06-01 15:10:38.039,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
11,1685632588767,2023-06-01 15:16:28.767,,,,,,,,,,,,,22.080000000000005,6.295000000000002,,,,,,,,,,,,,,,22.415284963613562,0.0919238815542511,,
10,1685632779825,2023-06-01 15:19:39.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685632915694,2023-06-01 15:21:55.694,,,,,,,,,,,,,6.610000000000001,6.19,,,,,,,,,,,,,,,0.608111831820431,0.014142135623730649,,
15,1685633815559,2023-06-01 15:36:55.559,,,,,,,,,,,,,6.135000000000002,22.92,,,,,,,,,,,,,,,0.07778174593052108,23.815356390362922,,
4,1685634677501,2023-06-01 15:51:17.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685634887726,2023-06-01 15:54:47.726,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
11,1685635332031,2023-06-01 16:02:12.031,,,,,,,,,,,,,22.080000000000005,6.295000000000002,,,,,,,,,,,,,,,22.415284963613562,0.0919238815542511,,
3,1685635988142,2023-06-01 16:13:08.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685636198789,2023-06-01 16:16:38.789,,,,,,,,,,,,,22.080000000000005,6.295000000000002,,,,,,,,,,,,,,,22.415284963613562,0.0919238815542511,,
15,1685636698878,2023-06-01 16:24:58.878,,,,,,,,,,,,,6.135000000000002,22.92,,,,,,,,,,,,,,,0.07778174593052108,23.815356390362922,,
17,1685637550104,2023-06-01 16:39:10.104,,,,,,,,,,,,,2.4450000000000003,2.4350000000000005,,,,,,,,,,,,,,,0.007071067811865324,0.007071067811865324,,
10,1685637819807,2023-06-01 16:43:39.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685639272481,2023-06-01 17:07:52.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685639341181,2023-06-01 17:09:01.181,,,,,,,,,,,,,6.135000000000002,22.92,,,,,,,,,,,,,,,0.07778174593052108,23.815356390362922,,
6,1685640001981,2023-06-01 17:20:01.981,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
12,1685640747809,2023-06-01 17:32:27.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685644361130,2023-06-01 18:32:41.130,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
6,1685649402831,2023-06-01 19:56:42.831,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
5,1685675599170,2023-06-02 03:13:19.170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685692678097,2023-06-02 07:57:58.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685696498230,2023-06-02 09:01:38.230,,,,,,,,,,,,,6.295000000000002,4.383333333333334,,,,,,,,,,,,,,,0.0919238815542511,2.487656192751188,,
4,1685697113427,2023-06-02 09:11:53.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685699017461,2023-06-02 09:43:37.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685699144840,2023-06-02 09:45:44.840,,,,,,,,,,,,,4.383333333333334,4.359999999999999,,,,,,,,,,,,,,,2.487656192751188,2.4600203251192863,,
10,1685700213474,2023-06-02 10:03:33.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685700753758,2023-06-02 10:12:33.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685701539439,2023-06-02 10:25:39.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685701988514,2023-06-02 10:33:08.514,,,,,,,,,,,,,4.383333333333334,4.359999999999999,,,,,,,,,,,,,,,2.487656192751188,2.4600203251192863,,
7,1685703620631,2023-06-02 11:00:20.631,,,,,,,,,,,,,15.296666666666665,42.89666666666667,,,,,,,,,,,,,,,17.921568941734233,44.31941598592353,,
13,1685704057599,2023-06-02 11:07:37.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685704112903,2023-06-02 11:08:32.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685704689455,2023-06-02 11:18:09.455,,,,,,,,,,,,,4.383333333333334,4.359999999999999,,,,,,,,,,,,,,,2.487656192751188,2.4600203251192863,,
3,1685705733701,2023-06-02 11:35:33.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685706016273,2023-06-02 11:40:16.273,,,,,,,,,,,,,1.6500000000000004,1.6333333333333335,,,,,,,,,,,,,,,1.1902520741422806,1.1741095917048519,,
11,1685707421079,2023-06-02 12:03:41.079,,,,,,,,,,,,,4.383333333333334,4.359999999999999,,,,,,,,,,,,,,,2.487656192751188,2.4600203251192863,,
7,1685708659704,2023-06-02 12:24:19.704,,,,,,,,,,,,,15.296666666666665,42.89666666666667,,,,,,,,,,,,,,,17.921568941734233,44.31941598592353,,
4,1685708975018,2023-06-02 12:29:35.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685710098160,2023-06-02 12:48:18.160,,,,,,,,,,,,,4.383333333333334,4.359999999999999,,,,,,,,,,,,,,,2.487656192751188,2.4600203251192863,,
4,1685711610550,2023-06-02 13:13:30.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685713241271,2023-06-02 13:40:41.271,,,,,,,,,,,,,4.383333333333334,4.359999999999999,,,,,,,,,,,,,,,2.487656192751188,2.4600203251192863,,
13,1685714190504,2023-06-02 13:56:30.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685714810478,2023-06-02 14:06:50.478,,,,,,,,,,,,,1.6500000000000004,1.6333333333333335,,,,,,,,,,,,,,,1.1902520741422806,1.1741095917048519,,
3,1685715524351,2023-06-02 14:18:44.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685715626810,2023-06-02 14:20:26.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685715947533,2023-06-02 14:25:47.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685716650821,2023-06-02 14:37:30.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685718740708,2023-06-02 15:12:20.708,,,,,,,,,,,,,15.296666666666665,42.89666666666667,,,,,,,,,,,,,,,17.921568941734233,44.31941598592353,,
10,1685719285987,2023-06-02 15:21:25.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685719850879,2023-06-02 15:30:50.879,,,,,,,,,,,,,1.6500000000000004,1.6333333333333335,,,,,,,,,,,,,,,1.1902520741422806,1.1741095917048519,,
11,1685720729474,2023-06-02 15:45:29.474,,,,,,,,,,,,,4.383333333333334,4.359999999999999,,,,,,,,,,,,,,,2.487656192751188,2.4600203251192863,,
12,1685720988265,2023-06-02 15:49:48.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1685722073543,2023-06-02 16:07:53.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685722806524,2023-06-02 16:20:06.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685724326886,2023-06-02 16:45:26.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685724361197,2023-06-02 16:46:01.197,,,,,,,,,,,,,1.6500000000000004,1.6333333333333335,,,,,,,,,,,,,,,1.1902520741422806,1.1741095917048519,,
